job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,,salary_range
AI13458,Data Analyst,63136,USD,EN,FT,Australia,L,Australia,100,"Tableau, Scala, Hadoop, Docker",PhD,1,Gaming,8/4/2025,30/4/2025,2454,9.4,AI Innovations,,60Ð90k
AI13488,Data Engineer,158554,USD,EX,FL,Australia,L,Australia,100,"NLP, Linux, Computer Vision, Scala, Java",Master,17,Manufacturing,14/2/2025,13/3/2025,1241,5.1,Quantum Computing Inc,,120Ð160k
AI13492,Data Scientist,80632,USD,MI,FT,Australia,M,Australia,100,"Scala, Git, Java",Associate,3,Media,12/5/2024,16/6/2024,666,9.2,Smart Analytics,,60Ð90k
AI13509,Head of AI,63988,USD,EN,CT,Australia,S,Sweden,100,"PyTorch, SQL, Azure, Tableau",PhD,1,Finance,29/10/2024,22/11/2024,1168,7.3,Cloud AI Solutions,,60Ð90k
AI13511,Data Engineer,74400,USD,EN,PT,Australia,M,United Kingdom,0,"Python, TensorFlow, Data Visualization, PyTorch, Tableau",PhD,1,Government,26/9/2024,30/11/2024,1661,8.3,Digital Transformation LLC,,60Ð90k
AI13519,AI Product Manager,203237,USD,EX,CT,Australia,M,Sweden,100,"Java, R, Azure, NLP",PhD,14,Manufacturing,21/7/2024,26/9/2024,681,7.7,Cloud AI Solutions,,200Ð250k
AI13539,AI Architect,130479,USD,SE,FL,Australia,M,Australia,0,"Git, Python, Hadoop, Mathematics, Computer Vision",Master,6,Media,10/4/2025,9/6/2025,2312,7.2,Smart Analytics,,120Ð160k
AI13557,Data Analyst,76697,USD,MI,FT,Australia,M,Australia,0,"Python, AWS, SQL",Master,4,Technology,2/3/2025,8/4/2025,1325,9.7,TechCorp Inc,,60Ð90k
AI13563,AI Architect,54532,USD,EN,PT,Australia,M,Australia,0,"Statistics, TensorFlow, PyTorch, Kubernetes",Associate,1,Consulting,23/4/2024,21/5/2024,2236,6.4,Neural Networks Co,,30Ð60k
AI13576,AI Specialist,91649,USD,MI,PT,Australia,S,Australia,0,"Computer Vision, Docker, NLP, Deep Learning",PhD,4,Real Estate,25/2/2024,2/5/2024,2206,9.7,Cloud AI Solutions,,90Ð120k
AI13619,Head of AI,136129,USD,EX,PT,Australia,S,Australia,50,"SQL, Python, Docker, Computer Vision, R",Bachelor,18,Healthcare,1/2/2025,5/3/2025,1502,7.9,Predictive Systems,,120Ð160k
AI13630,Robotics Engineer,71048,USD,EN,FL,Australia,S,Austria,0,"TensorFlow, Data Visualization, AWS",Master,0,Education,17/3/2025,17/5/2025,1873,7.6,Quantum Computing Inc,,60Ð90k
AI13671,AI Software Engineer,60400,USD,EN,PT,Australia,M,Australia,0,"R, Kubernetes, MLOps, Computer Vision, Statistics",Bachelor,1,Education,8/12/2024,6/2/2025,1903,8.4,TechCorp Inc,,60Ð90k
AI13678,Data Engineer,119296,USD,MI,PT,Australia,L,Australia,100,"Azure, AWS, Tableau, GCP, Mathematics",Master,3,Government,12/5/2024,23/6/2024,528,8.3,DeepTech Ventures,,90Ð120k
AI13681,AI Specialist,66326,USD,EN,CT,Australia,L,Australia,0,"Azure, Linux, Tableau",Master,0,Media,13/10/2024,3/11/2024,2240,7.7,Digital Transformation LLC,,60Ð90k
AI13703,Machine Learning Researcher,61963,USD,EN,CT,Australia,L,Sweden,50,"TensorFlow, Deep Learning, Python",Associate,0,Retail,17/11/2024,19/1/2025,1254,8.2,TechCorp Inc,,60Ð90k
AI13714,Robotics Engineer,82028,USD,MI,FT,Australia,S,Australia,50,"Python, Statistics, Git, Scala",PhD,3,Consulting,11/6/2024,1/7/2024,2134,5.8,TechCorp Inc,,60Ð90k
AI13728,Head of AI,245484,USD,EX,FT,Australia,M,Australia,50,"GCP, Scala, MLOps, PyTorch, Docker",Bachelor,17,Energy,28/12/2024,24/1/2025,2187,8,DeepTech Ventures,,200Ð250k
AI13759,AI Architect,92437,USD,SE,FT,Australia,S,Australia,0,"Tableau, AWS, Kubernetes, PyTorch",Associate,7,Manufacturing,5/10/2024,27/11/2024,1182,8.6,AI Innovations,,90Ð120k
AI13770,AI Research Scientist,69049,USD,EN,FL,Australia,M,Australia,100,"GCP, NLP, Computer Vision, Azure",Bachelor,1,Government,1/4/2025,4/6/2025,1068,8.8,AI Innovations,,60Ð90k
AI13790,AI Specialist,129496,USD,SE,FT,Australia,L,United Kingdom,100,"PyTorch, MLOps, GCP, Spark",PhD,7,Transportation,18/10/2024,3/11/2024,2181,9.3,Cloud AI Solutions,,120Ð160k
AI13792,AI Specialist,53092,USD,EN,PT,Australia,M,Singapore,0,"PyTorch, Kubernetes, Spark, Deep Learning, Mathematics",Bachelor,0,Retail,25/1/2024,21/2/2024,1527,7.9,Future Systems,,30Ð60k
AI13800,ML Ops Engineer,54485,USD,EN,FT,Australia,S,Ireland,0,"Docker, Kubernetes, Azure",Bachelor,0,Manufacturing,29/3/2025,16/4/2025,1082,9,Advanced Robotics,,30Ð60k
AI13801,Robotics Engineer,141726,USD,EX,CT,Australia,M,Australia,0,"MLOps, Git, PyTorch, Kubernetes, TensorFlow",Master,11,Manufacturing,19/5/2024,19/7/2024,1677,7.7,AI Innovations,,120Ð160k
AI13818,AI Product Manager,156230,USD,SE,FT,Australia,L,Austria,0,"MLOps, Deep Learning, SQL, AWS",Master,6,Consulting,3/9/2024,9/11/2024,547,8.8,Digital Transformation LLC,,120Ð160k
AI13831,ML Ops Engineer,159550,USD,EX,FT,Australia,L,Australia,100,"TensorFlow, R, Python, Mathematics",Bachelor,19,Real Estate,18/7/2024,6/8/2024,629,7.4,Machine Intelligence Group,,120Ð160k
AI13855,AI Architect,125104,USD,SE,FT,Australia,L,Australia,50,"Python, Computer Vision, Kubernetes",PhD,8,Consulting,26/5/2024,24/7/2024,522,7.9,Neural Networks Co,,120Ð160k
AI13882,Computer Vision Engineer,55662,USD,EN,PT,Australia,S,Australia,0,"Hadoop, Docker, Kubernetes",Associate,0,Energy,16/9/2024,22/11/2024,1144,9.6,Machine Intelligence Group,,30Ð60k
AI13885,Deep Learning Engineer,81478,USD,MI,PT,Australia,M,Australia,0,"Docker, Kubernetes, Azure, Python, MLOps",Associate,3,Energy,16/8/2024,28/10/2024,1139,5.6,Algorithmic Solutions,,60Ð90k
AI13909,AI Architect,107584,USD,SE,PT,Australia,M,Australia,100,"GCP, Computer Vision, Scala, Mathematics, Data Visualization",PhD,5,Automotive,1/11/2024,26/11/2024,628,7.5,Quantum Computing Inc,,90Ð120k
AI13925,Deep Learning Engineer,51864,USD,EN,FL,Australia,M,Australia,100,"SQL, GCP, Data Visualization",Associate,0,Media,9/3/2025,4/4/2025,2080,7.8,DeepTech Ventures,,30Ð60k
AI13939,ML Ops Engineer,211106,USD,EX,FL,Australia,S,Australia,50,"Scala, Computer Vision, Linux",Master,13,Gaming,31/1/2024,2/3/2024,1657,8.3,AI Innovations,,200Ð250k
AI13964,AI Research Scientist,76538,USD,EN,FT,Australia,M,Australia,0,"MLOps, R, GCP, Deep Learning, Hadoop",Associate,1,Gaming,28/2/2024,7/5/2024,691,6.1,AI Innovations,,60Ð90k
AI13965,Robotics Engineer,113796,USD,SE,FL,Australia,S,Australia,0,"Scala, Deep Learning, NLP, SQL",Master,8,Energy,3/8/2024,24/8/2024,2349,5.8,Neural Networks Co,,90Ð120k
AI13975,Data Analyst,89802,USD,MI,FT,Australia,S,Australia,0,"Tableau, GCP, Statistics, Computer Vision, SQL",Bachelor,3,Automotive,23/12/2024,21/2/2025,871,7.9,Future Systems,,60Ð90k
AI14002,Computer Vision Engineer,60160,USD,EN,FL,Australia,S,Australia,0,"PyTorch, Linux, Azure, Deep Learning",PhD,0,Energy,26/4/2025,28/6/2025,2430,6,Cognitive Computing,,60Ð90k
AI14070,Autonomous Systems Engineer,116530,USD,SE,CT,Australia,S,Australia,50,"Scala, PyTorch, AWS, TensorFlow",Bachelor,6,Education,6/11/2024,3/12/2024,821,8.2,Autonomous Tech,,90Ð120k
AI14081,Machine Learning Engineer,149502,USD,SE,PT,Australia,M,Australia,100,"Scala, PyTorch, TensorFlow, Statistics, Mathematics",PhD,9,Education,1/3/2025,24/4/2025,1818,6.7,Future Systems,,120Ð160k
AI14086,NLP Engineer,97721,USD,MI,CT,Australia,S,Australia,100,"GCP, Docker, Git, Java, Scala",Master,4,Healthcare,7/5/2024,17/6/2024,687,8.8,Advanced Robotics,,90Ð120k
AI14157,Deep Learning Engineer,90143,USD,MI,FT,Australia,L,Australia,0,"AWS, Linux, Data Visualization, NLP, Deep Learning",Bachelor,2,Government,10/6/2024,15/8/2024,1698,9.7,Algorithmic Solutions,,90Ð120k
AI14175,ML Ops Engineer,120323,USD,SE,CT,Australia,S,Israel,50,"Python, Azure, MLOps, Hadoop",Bachelor,6,Automotive,3/2/2024,30/3/2024,1442,5,Advanced Robotics,,120Ð160k
AI14176,AI Specialist,243233,USD,EX,FT,Australia,L,Australia,50,"Spark, Docker, Statistics, Deep Learning",PhD,17,Media,26/5/2024,1/7/2024,1363,9,Cloud AI Solutions,,200Ð250k
AI14197,NLP Engineer,56596,USD,EN,PT,Australia,S,Australia,0,"Java, Statistics, R, Tableau, Computer Vision",PhD,1,Finance,13/10/2024,3/11/2024,1885,7,Future Systems,,30Ð60k
AI14227,Machine Learning Researcher,72126,USD,EN,PT,Australia,S,Australia,0,"MLOps, R, Git",Bachelor,1,Automotive,25/1/2025,5/3/2025,1990,6.3,Quantum Computing Inc,,60Ð90k
AI14252,Machine Learning Researcher,292415,USD,EX,FT,Australia,L,India,50,"PyTorch, Data Visualization, Tableau",Bachelor,10,Real Estate,17/4/2025,20/6/2025,2211,7.9,TechCorp Inc,,250Ð300k
AI14273,AI Software Engineer,92210,USD,EN,FL,Australia,L,Austria,100,"R, Git, AWS",Bachelor,0,Automotive,7/2/2024,26/2/2024,2245,5.4,Machine Intelligence Group,,90Ð120k
AI14338,NLP Engineer,150594,USD,SE,CT,Australia,M,Australia,50,"SQL, Java, Hadoop, NLP",Bachelor,6,Education,28/3/2024,22/4/2024,703,6.5,Future Systems,,120Ð160k
AI14341,Machine Learning Engineer,83668,USD,MI,PT,Australia,L,Australia,100,"Linux, R, Data Visualization",Master,2,Real Estate,22/1/2024,20/3/2024,1736,8.5,Advanced Robotics,,60Ð90k
AI14353,AI Research Scientist,71026,USD,MI,FL,Australia,S,Australia,100,"Git, Statistics, Python, SQL, Computer Vision",Bachelor,4,Energy,24/4/2024,15/5/2024,2478,7.8,Machine Intelligence Group,,60Ð90k
AI14366,Computer Vision Engineer,158565,USD,EX,FT,Australia,S,Australia,0,"Spark, Python, Data Visualization",Master,14,Healthcare,10/6/2024,16/7/2024,761,7.6,Cloud AI Solutions,,120Ð160k
AI14423,Principal Data Scientist,210469,USD,EX,FL,Australia,L,Norway,0,"Linux, NLP, Kubernetes, Python, Docker",Master,13,Transportation,27/5/2024,3/8/2024,683,7.4,Smart Analytics,,200Ð250k
AI14470,ML Ops Engineer,65356,USD,MI,PT,Australia,S,Germany,0,"R, Scala, Azure, SQL",PhD,4,Government,18/1/2025,16/3/2025,577,9.8,DeepTech Ventures,,60Ð90k
AI14487,Research Scientist,123275,USD,SE,FL,Australia,S,Finland,0,"TensorFlow, GCP, Linux",PhD,5,Consulting,21/1/2025,27/3/2025,799,5.1,Algorithmic Solutions,,120Ð160k
AI14509,Head of AI,63866,USD,EN,FT,Australia,M,South Korea,100,"Scala, Statistics, Python, Kubernetes",Master,0,Finance,27/12/2024,26/2/2025,1013,6.7,Future Systems,,60Ð90k
AI14518,NLP Engineer,64013,USD,EN,CT,Australia,L,Australia,100,"Deep Learning, Hadoop, Linux",Associate,1,Energy,22/3/2024,20/4/2024,737,8.8,Advanced Robotics,,60Ð90k
AI14554,AI Specialist,73990,USD,EN,CT,Australia,M,Singapore,50,"Hadoop, Git, Python",Master,1,Retail,15/4/2024,18/6/2024,1798,8.8,Algorithmic Solutions,,60Ð90k
AI14558,Data Engineer,154306,USD,EX,FL,Australia,S,Australia,0,"R, Docker, Azure, Statistics, MLOps",Associate,14,Gaming,6/10/2024,24/10/2024,1382,8.8,Neural Networks Co,,120Ð160k
AI14562,Computer Vision Engineer,85214,USD,MI,PT,Australia,S,Australia,100,"TensorFlow, Spark, Docker, AWS, Azure",Associate,2,Automotive,12/2/2025,31/3/2025,1322,7.4,Quantum Computing Inc,,60Ð90k
AI14586,NLP Engineer,109089,USD,MI,FL,Australia,M,Australia,100,"AWS, NLP, GCP",PhD,4,Education,21/6/2024,19/8/2024,2263,6.7,Future Systems,,90Ð120k
AI14608,Deep Learning Engineer,94191,USD,SE,PT,Australia,S,Australia,100,"Data Visualization, MLOps, TensorFlow, Spark",Master,8,Real Estate,29/4/2024,11/7/2024,1122,8.6,Autonomous Tech,,90Ð120k
AI14610,ML Ops Engineer,65816,USD,EN,FL,Australia,L,Australia,100,"Python, Docker, Deep Learning, AWS, Linux",PhD,0,Education,24/3/2025,23/5/2025,2265,7.8,Smart Analytics,,60Ð90k
AI14617,Machine Learning Engineer,66158,USD,EN,FL,Australia,M,Australia,100,"Kubernetes, Scala, AWS",PhD,1,Media,12/2/2025,3/4/2025,1393,9.7,Algorithmic Solutions,,60Ð90k
AI14624,Data Analyst,93829,USD,MI,FL,Australia,S,Australia,50,"Kubernetes, R, Statistics",Bachelor,2,Government,8/7/2024,19/9/2024,2409,7.7,Predictive Systems,,90Ð120k
AI14629,Deep Learning Engineer,63911,USD,EN,PT,Australia,S,Sweden,100,"SQL, Deep Learning, Linux",Associate,1,Technology,27/8/2024,7/10/2024,2220,6.6,DeepTech Ventures,,60Ð90k
AI14648,Robotics Engineer,48404,USD,EN,PT,Australia,S,France,50,"Python, AWS, Docker, TensorFlow, Computer Vision",Bachelor,1,Automotive,27/4/2025,2/6/2025,1377,7.1,TechCorp Inc,,30Ð60k
AI14664,AI Product Manager,80224,USD,MI,CT,Australia,M,Australia,50,"Scala, TensorFlow, MLOps, Kubernetes, Computer Vision",Master,4,Media,1/4/2024,29/5/2024,2284,6.4,Autonomous Tech,,60Ð90k
AI14675,AI Product Manager,287672,USD,EX,CT,Australia,L,Finland,50,"Tableau, SQL, GCP, Mathematics, MLOps",Bachelor,18,Media,26/7/2024,23/8/2024,1528,5.4,AI Innovations,,250Ð300k
AI14688,AI Specialist,199179,USD,EX,FT,Australia,L,France,50,"Computer Vision, Scala, Statistics",PhD,16,Manufacturing,20/1/2025,14/2/2025,1660,5.7,Neural Networks Co,,160Ð200k
AI14768,Data Engineer,77365,USD,MI,CT,Australia,M,Australia,100,"Python, Docker, Data Visualization, Azure",PhD,4,Retail,2/3/2025,1/4/2025,1022,5.9,Predictive Systems,,60Ð90k
AI14771,Robotics Engineer,162236,USD,EX,CT,Australia,S,France,50,"SQL, NLP, TensorFlow, PyTorch, Data Visualization",Associate,17,Real Estate,28/9/2024,10/12/2024,2349,6.8,Cloud AI Solutions,,160Ð200k
AI14779,Machine Learning Researcher,158627,USD,EX,FT,Australia,S,Australia,0,"Tableau, Azure, Scala, Hadoop, Docker",Master,14,Real Estate,13/8/2024,29/9/2024,2303,9.4,DataVision Ltd,,120Ð160k
AI14788,Research Scientist,56002,USD,EN,CT,Australia,S,Australia,100,"SQL, AWS, Java, Mathematics, Linux",PhD,0,Technology,27/3/2025,28/4/2025,940,8,TechCorp Inc,,30Ð60k
AI14790,AI Product Manager,89876,USD,MI,PT,Australia,M,Australia,50,"PyTorch, Spark, Scala, Data Visualization",PhD,4,Education,13/11/2024,9/12/2024,2312,8.6,DeepTech Ventures,,60Ð90k
AI14814,Robotics Engineer,129243,USD,SE,CT,Australia,L,Australia,50,"Tableau, GCP, Python, Data Visualization, Deep Learning",Associate,7,Real Estate,1/10/2024,30/10/2024,1014,5.9,Cognitive Computing,,120Ð160k
AI14870,NLP Engineer,63824,USD,EN,FT,Australia,S,Australia,100,"Linux, Computer Vision, Scala, Hadoop, Data Visualization",Associate,0,Gaming,8/2/2024,4/4/2024,1787,8.6,AI Innovations,,60Ð90k
AI14875,Robotics Engineer,54915,USD,EN,CT,Australia,M,Australia,100,"Spark, Deep Learning, Git",Associate,0,Education,23/3/2024,27/5/2024,1292,10,Algorithmic Solutions,,30Ð60k
AI14902,NLP Engineer,148344,USD,EX,CT,Australia,S,Australia,0,"Hadoop, Linux, Deep Learning, Scala, Kubernetes",Bachelor,17,Retail,13/2/2024,10/4/2024,1772,9.2,Future Systems,,120Ð160k
AI14924,ML Ops Engineer,60611,USD,EN,FL,Australia,M,United States,0,"R, Deep Learning, Kubernetes",Associate,1,Government,17/3/2024,7/5/2024,579,6,Cloud AI Solutions,,60Ð90k
AI14942,ML Ops Engineer,162509,USD,EX,FL,Australia,M,Australia,50,"Kubernetes, GCP, Statistics, Tableau",Master,12,Government,27/2/2025,18/3/2025,941,8.9,AI Innovations,,160Ð200k
AI14958,AI Product Manager,152471,USD,EX,FL,Australia,M,Australia,0,"NLP, Mathematics, Data Visualization",Master,16,Energy,23/12/2024,20/2/2025,2041,7.2,Neural Networks Co,,120Ð160k
AI14982,AI Product Manager,116274,USD,SE,FL,Australia,M,Australia,0,"NLP, Spark, Linux",PhD,7,Manufacturing,2/1/2025,17/2/2025,1309,8,Advanced Robotics,,90Ð120k
AI14991,ML Ops Engineer,100684,USD,MI,CT,Australia,L,Finland,100,"MLOps, AWS, Computer Vision, Azure",Master,4,Automotive,3/10/2024,3/12/2024,1989,9.6,Neural Networks Co,,90Ð120k
